trip_id,distance_meters,duration_sec_taken,duration_sec_optimal,origin_lat,origin_lon,destination_lat,destination_lon,polyline
e13d67d9-357b-465b-9af9-e14cf3b12e9a,113,602,16,54.1005122,-1.1317277,54.0994963,-1.1317293,eoeiIh`|Ep@@vCA
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,1101,527,91,53.8514291,-1.1975241,53.8496384,-1.2118233,mztgIn{hF?DC|AFhAH~ADr@@v@AjACl@Gh@Il@Cd@EpA@`D@lA@nACx@Ml@KZO\KTUd@Sj@G\E^CT?XAb@?@@j@@J@b@HlAFr@Dn@@v@?d@C^Eb@Cb@AV@ZDdAfACr@BXPBDNR\n@Xv@PhAV|BLdAJl@Nh@Tp@|@fBl@~ARfA
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,376,119,43,53.8496384,-1.2118233,53.8529328,-1.212462,gotgIztkFWd@]\QJQJKBOD]BuBFs@DmE?}@Bo@@W@
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,3320,724,190,53.8529328,-1.212462,53.8562452,-1.2615568,ycugIzxkFeA|@cBpAk@j@GvBA`@EjC?j@C~@CbAIz@?DMfBEz@CdE?jGCdDDdCHjGLtGHjCB~ABbB@nBC`CEhBMbCKfBMhBShDWnESpCUjEG`BAl@DbBB`CDtC?`ACb@Cd@Ch@KtAI|CMlDIfDItCGfCMvEKjDIvCI~CKnDE~AMjEADGfCI|CA~CA~BKfEEvCM~BU`CYrCKrAIpACx@AjCAxAAhAEnAGjAI|AMfBI|@C^?\Aj@BxAFzAFvAHhCH~C@fAA`@Ch@
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,2213,666,133,53.8562452,-1.2615568,53.8752759,-1.2658438,qxugIvkuFw@[eBw@eAa@gA[c@Mc@Kg@K}@M{@MuCI_@C}@CyPe@gCIwDQ_Hm@eBOKAY@WB_@BuAZYNe@Ze@d@eBjBgCnCkA`AsCbByCpA{DbBcAd@qAp@e@ZgBlAmEjDs@j@{@n@s@d@
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,9486,912,356,53.8752759,-1.2658438,53.9195828,-1.1556498,ooygInfvF[d@OT[l@KXCPCNAJAL?RAP?N@N@LBTBRFTFNLTLNNJNFJBR@NALEJIJIHIHKFODOFSDSBY@U@WA]C]G]G[UwAM_@]eAo@iBs@sBm@cBk@}Au@qBCKu@mBgAoCi@qA]{@s@cBk@mAUi@w@cBw@aBm@mAmA_CAAq@mAoA_C}@{AiAkBeAaBwBaD{AsBaAqAcAkAqCiDsA{AcBkBaBgB}A_Bi@k@e@i@e@i@g@q@c@o@g@s@o@eAe@u@m@iAc@{@a@y@_@y@Q_@Yq@i@qA_@_Ao@eB]cAY_AQk@Sm@WaAa@{AWeAOm@WiAc@uBMs@Y_BMq@Gc@E]QmAS}AQuAQcBMmAQiBIoAGs@Eu@IuAIuAEaAC{@EcBE_BCsBAgAAaD?aA?MAk@@eAAs@@kD?qA?aB?g@?sD?eA?[?o@?o@AkAA_AAcAEmAEy@Ew@GgAGy@M_BM_BMqBOgBWiDKqAKgAOiAQqAOy@Ie@G]UaAQu@k@qBg@cBi@eBk@mBk@oBk@mBg@oBMm@S}@e@aC_@oBg@_CUaAIYIWK]Oi@Oc@MY]{@Sg@_@w@[k@e@}@i@cAq@qA]o@Q[a@w@MWYe@Wi@Ua@a@y@Ye@_@s@Yg@a@w@c@y@We@c@w@We@Uc@KUUg@Se@KU_@}@]}@]aAi@}A[cAOe@Ws@o@mBq@oB[_AKWSm@Qi@O]O_@Qa@IOgAwBa@y@q@mAo@mAa@y@o@sAOa@Q]Qc@Sm@]cAUw@Su@U_AOm@UiAi@qCm@gDQ}@Ow@G_@Ke@WoAGWWgAS}@UaAS{@WcAMe@GYMk@Qs@Qo@[cASk@Qi@a@aA_@}@i@kAk@mA_@u@KU{ByEw@_B_AkBQ_@MUc@}@i@cAy@yAIOg@}@o@gAq@gAk@eAm@iAo@iAo@mAc@u@q@cAs@_Au@w@y@w@oBeBg@c@s@k@oAgAsAoA[_@e@k@g@q@W_@Yc@Wg@We@i@eAMWM[e@aAYq@]s@o@{Ae@kACGWs@o@mB]iAc@yA_@}Ag@uBWgAMs@[aBSoAW_BYyBOmAOoA]uCSgBOoAScBUeBSgBSgBS}AGm@QsASmBWcCYcCUyBSgB]cDU{B[yCOiBOkBIuAEo@E}@M}B
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,237,443,18,53.9195828,-1.1556498,53.9206316,-1.1526001,kdbhIxu`FQg@AIIaAOwAEa@OiAMq@Om@K]Uq@Ug@We@IMU]
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,1898,163,106,53.9206316,-1.1526001,53.93599039999999,-1.1447632,}jbhIvb`FC@A?A?A?C?A?A?CACACACCCCCCCEAEAGACAEAE?EAE?E?E?IUuAIg@_@y@We@e@{@MSWa@Ye@c@o@g@s@oA{Aw@_AcAsA_AiAyAkBaAiAgByBo@u@m@q@u@s@w@s@y@m@YU_@Ua@YWM]S]Qk@Wy@[g@Qg@Qm@O_AS_@G]Go@G_@E_AEk@CqA?{AFcCLyEVK?aBJyCNK@}@DS@yAH[@{@Dw@Dw@FcA`@
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,5076,651,300,53.93599039999999,-1.1447632,53.9792059,-1.1368664,}jehIvq~EABAB?BABA@ABA@ABCDCDEBEBEBE@E?C?E?EACAECCCCCEEAEuA_@m@B_BHg@D[BaCXe@F{AXG?}Bb@uAVuAV}@N}@R}@No@LaAN}@Pg@JeBZkAT_APmATaAN_APo@LmAT}Bb@_BZmAR}B`@}@R_BV}AZoATmB\mATqATm@J}AZmB\_BXmAToAV_ANmATmB^mCf@qB^CHC@A@CBMHMDKB?@A@?@?@A@?@A@A??@A@A??@A?A@A?A?A?A?A?A?A??AAAA?AAAA?AAA?AA?]EC?CAEGk@D_BLqAL_BLoAJoBNkBNeBNoAJo@FqAHw@@Y?_@A_@C]Ck@Gg@I]I]Im@Sc@O]O]Q]S_@Sg@]]Wm@g@u@k@CE{BaBuAgAeBoAuAeAiAu@iAy@yAaAcAs@oAw@wBuAyA}@gC{AeCwAmAu@{CaBQAK?KCKC?@A?A@?@A?A??@A?A?A@A?A?AAA?A?AAAAA?AA?AAAAA?AAA?AAA?CAA?A?C?AACc@q@GQy@_AiAmAOQy@_AcAkA}@aAg@k@eAkAqA{AwA_BwA_B_AeA[][]a@c@oAsA]_@o@o@}@}@MMo@o@s@WWEOA]?
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,1203,168,83,53.9792059,-1.1368664,53.986728,-1.1240917,aymhIl`}EGBI@E?IAKCIGGGGKGQEOAMAI?MAK?I@ICc@Ge@Kk@Sm@?CAMS_@{@{Aa@w@}CaGsDgHo@iAo@kAaCoEw@{A]q@AA[q@k@iAWe@{BsEAC_@y@Wc@_AkB]s@]u@SQAAk@qAm@qAWm@Ug@IQGIMKII
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,10003,790,497,53.986728,-1.1240917,54.0647501,-1.1898597,ahohIppzEC@A@C@C?C@C?C?CAEDIBIBK@E@ULSPC@CBE@KAc@j@u@x@W\Y\s@~@eAzAuAvB[d@U\cAtAORgAvAEHYVq@v@{@t@gA~@o@d@oAz@{@h@a@Ta@VgAl@ULWNm@^_@XQLi@`@KH{@r@MJk@h@a@`@SRQPONyAhBA@Y\o@|@k@r@QTo@z@]^k@t@[`@ILcAlAYZWXSRc@b@YXA@IF_A|@i@`@q@j@WRm@b@c@XiAv@[TQLmAbAA@MLc@^i@b@SPWPe@^]VSNe@Zw@h@KFYPm@\c@TyC`B]RkBnAA@iA~@KJgA|@e@^MFa@Xa@RYPWJ_A^s@XYLWJ]NOHWNs@`@WPKH_@XUPURWT_@^KL]^QRY`@e@n@]h@QX{@xAaB~CWh@O\MZO^KTO`@Sl@kAvDmAbE[dAe@fBy@`D}@xDiAxEq@~Cq@~Ck@rCS`AOz@K`@K`@Mb@ELCNGNKVMVO\Wf@Y`@UXYVQPMJ[R[RSHGBKDODODOBKBSBO@U?O?q@?eDAaB?cCA]A[?g@A[?_@Cw@G[?G?G?I@K@IBKBMBMFMDYPYPWNg@Xm@TIBKBQBI@M@Q@M?S?K?QAa@C{@Go@GyAMqAG{BFeADcAF}@B]@[?I?KASAa@E_@Ck@E]A]?SDQDGBIDMHKJONKLe@n@W\A@u@bAy@dAY^{BlCs@z@YZQRUTUN]Vc@XgBbA_Bz@aAj@m@XoAr@u@\iAn@y@`@{@`@k@X{@d@m@XiAl@eAh@k@Z]Pk@X[P}@d@gB|@s@\y[lPaBz@iAl@yAv@gDdBsCzAe@ViAp@e@ZSL[Tc@^MHUTe@^g@f@s@t@a@f@a@f@aArAk@x@w@fAQTm@z@GJuAlBs@`A}@fAQTWZ[\WV[ZSPo@l@e@^m@b@e@Za@V]Ra@Ti@To@XWJ{Ah@sAd@kC|@eBj@eBj@y@VkA`@_Bh@qI`D_A^i@Ti@Xa@Vc@Vu@j@UPQNGFURWXa@b@YZQT_@d@c@h@]d@o@x@iAxAe@n@eDlEq@~@aAnA{ArB_AnAwApBgB`C]f@y@jAeBdCeGrIORU\m@z@w@fA
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,410,230,29,54.0647501,-1.1898597,54.0648771,-1.1958728,uo~hIrkgFCXA@ADCBILGJEHELAHADAFAD?FAD?HAf@Tj@HZF\Bf@?x@?pAC`E?tAAxBA~A?|@?r@Ct@CfA
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,1278,514,74,54.0648771,-1.1958728,54.0680461,-1.2140398,op~hIdqhFAh@IvCObFKbDKxCGbDKjDIjDGpCK|CCjBChACn@IjAQ~AOrAEf@AFKr@Ed@AHGVGZOd@O`@Un@iB`EgA~BmApCQd@Ur@I\Eb@Cd@Cn@Av@Ax@Av@?^Ad@Ad@Af@Cf@Ef@Eh@Il@Il@I`@
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,20,483,5,54.0680461,-1.2140398,54.0679561,-1.2143075,id_iIvblFPt@
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,521,335,63,54.0679561,-1.2143075,54.0718071,-1.2180322,wc_iIldlFQHE@E@CAE?OLMFIDKBeB\{@Tu@V]PaAd@sAz@gAz@o@n@[Zq@bB_@nAGVg@jCAJAN
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,3666,309,244,54.0718071,-1.2180322,54.0845132,-1.2678076,y{_iIt{lF?L@L?LFb@?J@N?LAHAVCTGXSt@g@tBG\EZC^Cb@C`AEhEC^CZG`@E\ETIx@IbACl@An@C|BAtAEh@Gz@M~@QvAEh@Cp@Av@@r@@~ABhA@n@@x@A^Ab@Cl@E`@Ed@G^KZ[z@e@fAY~@Qv@En@Cb@Ar@@z@A|@ClAGvBO`EOfFEx@G~AGz@KlBQdBOfAS~AYjBGZOd@MZILGJg@v@q@pAa@~@y@dCaBdFkAvD{@fCo@vB[`B_@xBObB]jD{AvPmAfLMz@u@~FcAbHwA|Iq@fEE`@Iv@MrAGlAMtAMdAO~@S`AGXELCLSd@GLGNKP_@p@]j@sB~COVKLGLINk@rAMZGLgAlCMXQ^OZOX]n@S\Yf@mAvBU^EJEHoAlDGPGLM\w@xB
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,1195,505,84,54.0845132,-1.2678076,54.09386259999999,-1.2765143,ekbiIxrvFSDAB]b@QP_D~Cq@p@uLvLcG~Fw@z@cFbFqErEA@eEjEg@b@KHGFKDKFGDG@KBM@Q?SAGAGCKCEE
a0b352ab-d9e4-4c3c-acc3-247696f83ab0,1722,297,122,54.09386259999999,-1.2765143,54.1090838,-1.2733035,sediIdixFmByAGEGEECGEOEECGCGASGG?GAEAGAM?OAc@AG?E@m@BQ@e@Ds@Hm@J]DoB`@I@K@K?K?M?MC]GuLaDeBc@iBi@_@KcA[iFyAsBk@qBe@}@QUEgBWMCiAKs@Gy@CuAGI?K?sB@_@@iDEaBC_BIiAK
84788871-842d-4171-955e-ca5e22eabf63,50,19,3,53.80441279999999,-1.2703349,53.8041299,-1.2697336,qtkgIpbwFv@wB
84788871-842d-4171-955e-ca5e22eabf63,894,640,50,53.8041299,-1.2697336,53.7989091,-1.2595771,yrkgIx~vFfAgDrDgKrAwDbB}EzDuKd@sAhBaFn@eBLYXo@NYNWPSTUz@c@v@k@
84788871-842d-4171-955e-ca5e22eabf63,289,489,25,53.7989091,-1.2595771,53.7964719,-1.2581248,erjgIj_uFbA}@dAi@nFqBrAi@JILU
84788871-842d-4171-955e-ca5e22eabf63,436,664,76,53.7964719,-1.2581248,53.7977,-1.2519841,}bjgIfvtFU]a@gAo@aCYcAMe@Ku@Gq@AOAYC{@Eo@Cy@?GIkAGy@KaACc@C]Cg@Cm@IaBEkAAk@
84788871-842d-4171-955e-ca5e22eabf63,915,494,88,53.7977,-1.2519841,53.8057008,-1.2548356,sjjgIzosFa@Fy@J[DiARQDi@HoB`@}Ab@i@Ni@Po@^eAl@a@TuCxAWJQHiAf@kBr@s@Tq@PkAPkBXmAPKBs@Dc@AI?w@G
84788871-842d-4171-955e-ca5e22eabf63,8008,688,448,53.8057008,-1.2548356,53.8752759,-1.2658438,s|kgIvatF?@ANEPEJGJIBC@E@GAGCIEGMAKi@RMD{AX}A^}Bl@sCz@kCx@_DbAqBj@kCr@iBb@qAVaBVO@OBYB{@Da@@iCHcAFcALeAPe@Lm@Rs@Xg@PaA`@E@cAVaAX{@R_APUDcACaBWkAS]GYGM?g@?c@BA?q@Hm@F{AP_AFk@Fm@JYJqA\_ARkAV{GjAcDj@cAVm@Xi@\uDlCg@Pk@R_@Fc@NeA`@y@^aBhA_@\e@f@_@j@e@l@i@l@URm@b@s@`@yBp@wCv@gCt@uDlAu@Ti@Bu@Ae@GgCe@kAC}@By@Bg@B_@?_AKcBWeAKkACo@@}CH}BHcHNiBFyBB}B?aAD}@F_ARc@JcIdCqAXaCRgADaABiBYsAYy@w@k@s@QSe@o@q@aAYSQK}@UWGQAq@CgBGUCm@KYMa@Ue@Uc@UWMqAm@iBs@{Ag@WIuJaCiCo@QGKC{@[w@[eBw@eAa@gA[c@Mc@Kg@K}@M{@MuCI_@C}@CyPe@gCIwDQ_Hm@eBOKAY@WB_@BuAZYNe@Ze@d@eBjBgCnCkA`AsCbByCpA{DbBcAd@qAp@e@ZgBlAmEjDs@j@{@n@s@d@
84788871-842d-4171-955e-ca5e22eabf63,9486,705,356,53.8752759,-1.2658438,53.9195828,-1.1556498,ooygInfvF[d@OT[l@KXCPCNAJAL?RAP?N@N@LBTBRFTFNLTLNNJNFJBR@NALEJIJIHIHKFODOFSDSBY@U@WA]C]G]G[UwAM_@]eAo@iBs@sBm@cBk@}Au@qBCKu@mBgAoCi@qA]{@s@cBk@mAUi@w@cBw@aBm@mAmA_CAAq@mAoA_C}@{AiAkBeAaBwBaD{AsBaAqAcAkAqCiDsA{AcBkBaBgB}A_Bi@k@e@i@e@i@g@q@c@o@g@s@o@eAe@u@m@iAc@{@a@y@_@y@Q_@Yq@i@qA_@_Ao@eB]cAY_AQk@Sm@WaAa@{AWeAOm@WiAc@uBMs@Y_BMq@Gc@E]QmAS}AQuAQcBMmAQiBIoAGs@Eu@IuAIuAEaAC{@EcBE_BCsBAgAAaD?aA?MAk@@eAAs@@kD?qA?aB?g@?sD?eA?[?o@?o@AkAA_AAcAEmAEy@Ew@GgAGy@M_BM_BMqBOgBWiDKqAKgAOiAQqAOy@Ie@G]UaAQu@k@qBg@cBi@eBk@mBk@oBk@mBg@oBMm@S}@e@aC_@oBg@_CUaAIYIWK]Oi@Oc@MY]{@Sg@_@w@[k@e@}@i@cAq@qA]o@Q[a@w@MWYe@Wi@Ua@a@y@Ye@_@s@Yg@a@w@c@y@We@c@w@We@Uc@KUUg@Se@KU_@}@]}@]aAi@}A[cAOe@Ws@o@mBq@oB[_AKWSm@Qi@O]O_@Qa@IOgAwBa@y@q@mAo@mAa@y@o@sAOa@Q]Qc@Sm@]cAUw@Su@U_AOm@UiAi@qCm@gDQ}@Ow@G_@Ke@WoAGWWgAS}@UaAS{@WcAMe@GYMk@Qs@Qo@[cASk@Qi@a@aA_@}@i@kAk@mA_@u@KU{ByEw@_B_AkBQ_@MUc@}@i@cAy@yAIOg@}@o@gAq@gAk@eAm@iAo@iAo@mAc@u@q@cAs@_Au@w@y@w@oBeBg@c@s@k@oAgAsAoA[_@e@k@g@q@W_@Yc@Wg@We@i@eAMWM[e@aAYq@]s@o@{Ae@kACGWs@o@mB]iAc@yA_@}Ag@uBWgAMs@[aBSoAW_BYyBOmAOoA]uCSgBOoAScBUeBSgBSgBS}AGm@QsASmBWcCYcCUyBSgB]cDU{B[yCOiBOkBIuAEo@E}@M}B
84788871-842d-4171-955e-ca5e22eabf63,237,138,18,53.9195828,-1.1556498,53.9206316,-1.1526001,kdbhIxu`FQg@AIIaAOwAEa@OiAMq@Om@K]Uq@Ug@We@IMU]
84788871-842d-4171-955e-ca5e22eabf63,1898,233,106,53.9206316,-1.1526001,53.93599039999999,-1.1447632,}jbhIvb`FC@A?A?A?C?A?A?CACACACCCCCCCEAEAGACAEAE?EAE?E?E?IUuAIg@_@y@We@e@{@MSWa@Ye@c@o@g@s@oA{Aw@_AcAsA_AiAyAkBaAiAgByBo@u@m@q@u@s@w@s@y@m@YU_@Ua@YWM]S]Qk@Wy@[g@Qg@Qm@O_AS_@G]Go@G_@E_AEk@CqA?{AFcCLyEVK?aBJyCNK@}@DS@yAH[@{@Dw@Dw@FcA`@
84788871-842d-4171-955e-ca5e22eabf63,4193,701,237,53.93599039999999,-1.1447632,53.97245729999999,-1.1436388,}jehIvq~EABAB?BABA@ABA@ABCDCDEBEBEBE@E?C?E?EACAECCCCCEEAEuA_@m@B_BHg@D[BaCXe@F{AXG?}Bb@uAVuAV}@N}@R}@No@LaAN}@Pg@JeBZkAT_APmATaAN_APo@LmAT}Bb@_BZmAR}B`@}@R_BV}AZoATmB\mATqATm@J}AZmB\_BXmAToAV_ANmATmB^mCf@qB^CHC@A@CBMHMDKB?@A@?@?@A@?@A@A??@A@A??@A?A@A?A?A?A?A?A?A??AAAA?AAAA?AAA?AA?]EC?CAEGk@D_BLqAL_BLoAJoBNkBNeBNoAJo@FqAHw@@Y?_@A_@C]Ck@Gg@I]I]Im@Sc@O]O]Q]S_@Sg@]]Wm@g@u@k@CE{BaBuAgAeBoAuAeAiAu@iAy@yAaAcAs@oAw@wBuAyA}@gC{AeCwAmAu@{CaBQAK?KCKC
84788871-842d-4171-955e-ca5e22eabf63,1880,420,115,53.97245729999999,-1.1436388,53.9752602,-1.1716298,{nlhIvj~E?@A?A@?@A?A??@A?[vBIxACZCbAIpDCr@CZC\CPIj@In@A@e@|C[pBSxAEZIr@MjAYpCSnBUzBSfBQhBQ`BMnAUnB[vCMlAEd@Gd@MrAMnAIr@M~AADKdBKbBGdBC`BCfBA`B?|DAfH?vC?`B?H?fA@tA?|B?vA?xAArAAjAAxAAdAGpBGzAEfACt@Cz@At@?^@t@@`ABfABx@
9c119aaa-5abf-42c0-9200-74e084fb7c0c,115,126,10,53.7863007,-1.2301804,53.7873015,-1.2306316,kchgIrgoFgExA
9c119aaa-5abf-42c0-9200-74e084fb7c0c,110,72,24,53.7873015,-1.2306316,53.7870273,-1.2322376,sihgIljoFXtCTdCDd@
9c119aaa-5abf-42c0-9200-74e084fb7c0c,954,282,110,53.7870273,-1.2322376,53.7942208,-1.2303387,}ghgIntoFmCbAc@Pg@PcDr@qALoAJ_BJaA@cDGeBE{ASwCMaBCKAUEUGIIIKIOISIYCKE]AU?UBw@F_BDqA?WASESOg@
9c119aaa-5abf-42c0-9200-74e084fb7c0c,258,340,30,53.7942208,-1.2303387,53.7964417,-1.2310855,{tigIrhoFIJSP]Ra@Jm@D_@@sADeCH[^Y^
9c119aaa-5abf-42c0-9200-74e084fb7c0c,251,491,24,53.7964417,-1.2310855,53.7960258,-1.2347838,wbjgIhmoFAXEN@b@Dt@Cd@RzB@^Fh@Dj@Bb@PtDJr@F\FX
9c119aaa-5abf-42c0-9200-74e084fb7c0c,1929,561,99,53.7960258,-1.2347838,53.8057884,-1.2545293,e`jgIjdpFFDBDDJBN@R@PANALGRILODM?KCEGEGCOg@[UQyAMaCKkA?i@Fe@D_ARe@Ly@Zw@d@m@`@e@^WTm@l@o@x@k@v@k@fAo@nA}@bCe@`Bu@lDQpAIf@CVALGd@WfCKjAKtAe@lFAFWpCoArKkAxHK|@aBbJq@bDyAvGw@vC}AxFK\]zA
9c119aaa-5abf-42c0-9200-74e084fb7c0c,8853,800,512,53.8057884,-1.2545293,53.8825971,-1.2651424,e}kgIx_tFDDDJ@FBP?P?@ANEPEJGJIBC@E@GAGCIEGMAKi@RMD{AX}A^}Bl@sCz@kCx@_DbAqBj@kCr@iBb@qAVaBVO@OBYB{@Da@@iCHcAFcALeAPe@Lm@Rs@Xg@PaA`@E@cAVaAX{@R_APUDcACaBWkAS]GYGM?g@?c@BA?q@Hm@F{AP_AFk@Fm@JYJqA\_ARkAV{GjAcDj@cAVm@Xi@\uDlCg@Pk@R_@Fc@NeA`@y@^aBhA_@\e@f@_@j@e@l@i@l@URm@b@s@`@yBp@wCv@gCt@uDlAu@Ti@Bu@Ae@GgCe@kAC}@By@Bg@B_@?_AKcBWeAKkACo@@}CH}BHcHNiBFyBB}B?aAD}@F_ARc@JcIdCqAXaCRgADaABiBYsAYy@w@k@s@QSe@o@q@aAYSQK}@UWGQAq@CgBGUCm@KYMa@Ue@Uc@UWMqAm@iBs@{Ag@WIuJaCiCo@QGKC{@[w@[eBw@eAa@gA[c@Mc@Kg@K}@M{@MuCI_@C}@CyPe@gCIwDQ_Hm@eBOKAY@WB_@BuAZYNe@Ze@d@eBjBgCnCkA`AsCbByCpA{DbBcAd@qAp@e@ZgBlAmEjDs@j@{@n@s@d@s@Vk@J[CIAIAOEOGWKWMSKSKc@S[MOESEYCU?mADs@Fm@DoBByAAwAC{ACgBIqGi@sBO
9c119aaa-5abf-42c0-9200-74e084fb7c0c,728,451,126,53.8825971,-1.2651424,53.8871282,-1.2575542,g}zgIbbvFu@{C_@eBo@_DIo@Kc@W}@e@kAo@wAs@uA}@}AIMEEg@aACCaBmC?CW[OSIMUUEGQOOKKE}@]_@S]We@g@[e@O[e@cA
9c119aaa-5abf-42c0-9200-74e084fb7c0c,4668,545,342,53.8871282,-1.2575542,53.8693622,-1.2028736,qy{gItrtFv@}A@ERe@^k@l@i@x@m@vAmAHI^k@To@HYJa@He@Da@?[?e@Cq@GgACeAGoAEgACy@?m@@c@By@Bs@Js@RkAPu@HYFWDQJa@Lk@@EZwAZ_Bb@kCvAwJPsAFq@@s@A_@Ci@Gc@GYMc@Ug@KUEOCOAOAOJu@Jg@TuAXmBNoADa@Hu@V{A`@}CJg@Lm@Ni@z@{Cb@aBNm@Xu@Lg@Po@Ly@XwBnAgJxAiHd@qABEbAsBrAgCj@iAZs@FUDSBI@K@OHmA@UHq@Ja@To@\i@VUNITGVG^ORMJK^]h@w@^m@f@_Ax@{AJO`@e@n@e@f@[n@[~@[z@Ib@IZ@XLPPVZ\h@V`@XZRR^V~@\XHL@LAV?LIHGJMHMBOZeALo@Ts@Na@JOPQLSNONUJUL[HWH_@Ha@D[D]BW?[?e@Ao@Co@Cu@@c@?YDeAD_AB]?_@@y@CmBAiC?oA@g@Be@B_@Da@F_@LgANu@Lu@Je@f@aBVu@Rs@F_@^_B\cBHk@ZkBRo@f@iB\kBXkBLkABq@@q@@e@Ak@CUESIUMQ_@g@OWISIUEUGYEWCWAe@?a@@YB_@PqAR}ANcAFQHWLUP_@P_@N[LYVs@JYJ_@Ha@DSDSDe@DYFe@FYDi@@_@?YAc@Aa@C]AWA[A[@a@?_@De@Fy@Dc@DYHk@Lk@Pm@HU^{@
9c119aaa-5abf-42c0-9200-74e084fb7c0c,1003,435,66,53.8693622,-1.2028736,53.8669163,-1.1900822,ojxgI||iFf@S\[LOFGDGJSPc@Ra@Rg@x@yBh@oAZy@Re@Li@Ne@Hm@Jo@hAwJD_@p@{FLkADQBIDGBG@ADEFC\MPEJEFEFGHKDEDKBG@IBI@K?K?I?A?MCSQsAKs@Ks@KaAEk@AQEe@Em@]yAIq@C[G_ACe@GmAMqBGk@EI
9c119aaa-5abf-42c0-9200-74e084fb7c0c,573,309,49,53.8669163,-1.1900822,53.87195120000001,-1.188919,g{wgI~lgFYA]AaBB_CDiAHo@GoDq@aGoAoAYUKWSWYQY
9c119aaa-5abf-42c0-9200-74e084fb7c0c,200,244,19,53.87195120000001,-1.188919,53.873701,-1.188781,uzxgIvegFi@a@UMSIMCa@GYEW?U?YBWDc@Jc@NWH
df9f2d92-4f60-429b-9a88-002769e8fc22,529,182,44,53.8765465,-1.18802,53.87195120000001,-1.188919,mwygIb`gFZd@`@b@TNRJTLTH`@FXBf@@dABz@FT@~@Hx@@n@MVIb@Ob@KVEXCT?V?XD`@FLBRHTLh@`@
df9f2d92-4f60-429b-9a88-002769e8fc22,841,138,84,53.87195120000001,-1.188919,53.8748917,-1.1780405,uzxgIvegFEwAGwCImDGmDI_DOqBYgCiAuJS}AE[c@wC_@gB]sAm@gBYq@KWQ]W]QQ[Ma@Gq@KQMIEU_@
df9f2d92-4f60-429b-9a88-002769e8fc22,817,601,54,53.8748917,-1.1780405,53.8817506,-1.176273,amygIvaeF_F|AmBj@}Ab@}@Ry@HaADqAIkASiA_@q@]yAaAm@a@g@]UQs@o@oDoEUY[i@
df9f2d92-4f60-429b-9a88-002769e8fc22,346,334,26,53.8817506,-1.176273,53.8844095,-1.1789329,}wzgItvdFY`@m@x@i@p@OTiAhBa@b@iAdASPq@j@EDqAz@g@ROFE?
df9f2d92-4f60-429b-9a88-002769e8fc22,1219,295,76,53.8844095,-1.1789329,53.8948309,-1.1812552,qh{gIhgeFOBo@Bu@M_AWuAe@gBs@u@W_ASc@MUKYMYMg@IiACiCMsBKs@@i@Hk@NuAj@yAj@k@XIDi@Zo@f@a@XeAlAo@v@]\uAbA_BjAsAdAu@^yAf@aA^
df9f2d92-4f60-429b-9a88-002769e8fc22,223,531,17,53.8948309,-1.1812552,53.8959834,-1.1839334,ui}gIzueFi@z@Un@KZI^I\Gd@ETC\CTANARCNENENOd@W`@s@bA
df9f2d92-4f60-429b-9a88-002769e8fc22,945,175,62,53.8959834,-1.1839334,53.9041114,-1.18741,{p}gIpffFu@l@o@n@q@j@ONSLSJYNg@P_@Lk@Py@LWF]BY?O@OAWAk@E]CYAcDHc@B[HiAd@e@Vg@Tg@Tk@Pq@Nk@Lw@Zk@Tg@Ta@Re@\i@b@m@d@i@XqAd@
df9f2d92-4f60-429b-9a88-002769e8fc22,394,338,36,53.9041114,-1.18741,53.9062699,-1.1836713,uc_hIh|fFKcB_@cFKaAKg@?AO{@Ok@Qg@Sa@IIs@aA}@i@y@Qc@Cq@@YB
df9f2d92-4f60-429b-9a88-002769e8fc22,474,609,47,53.9062699,-1.1836713,53.9079421,-1.1868893,eq_hI|dfF@}@C{@Ie@O]QQ]IO@SHMNS\a@bA{@lB_AxBGNSb@e@dAYr@EJCJCHCHANALAH@F?J?J@F@F@H@DLb@LZXz@Pj@BL
df9f2d92-4f60-429b-9a88-002769e8fc22,163,212,15,53.9079421,-1.1868893,53.9076926,-1.1849978,s{_hI`yfFNSZ]NWf@s@D_@@M?O?MAYEQK[Q]EMCGEUC]
